AAA       	AP ALTERNAT ASSETS                                	AMS       
AALB      	AALBERTS INDUSTR                                  	AMS       
ACCEL     	ACCELL GROUP                                      	AMS       
ACOMO     	AMSTERDAM COMMOD.                                 	AMS       
AF        	Air France                                        	AMS       
AGN       	AEGON                                             	AMS       
AH        	AHOLD KON                                         	AMS       
AJAX      	AJAX                                              	AMS       
AKZA      	AKZO NOBEL                                        	AMS       
ALRRE     	ROYALREESINK                                      	AMS       
AMG       	AMG                                               	AMS       
AND       	AND INTERNATIONAL                                 	AMS       
APAM      	APERAM                                            	AMS       
ARCAD     	ARCADIS                                           	AMS       
ASM       	ASM INTERNATIONAL                                 	AMS       
ASML      	ASML HOLDING                                      	AMS       
ATC       	                                                  	AMS       
ATRS      	ATRIUM EUR REALEST                                	AMS       
AXS       	ACCSYS                                            	AMS       
BALNE     	BALLAST NEDAM                                     	AMS       
BAMNB     	BAM GROEP KON                                     	AMS       
BATEN     	BATENBURG BEHEER                                  	AMS       
BBED      	BETER BED                                         	AMS       
BESI      	BE SEMICONDUCTOR                                  	AMS       
BGHL      	BOUSSARD GAVAUDAN                                 	AMS       
BINCK     	BINCKBANK                                         	AMS       
BOKA      	BOSKALIS WESTMIN                                  	AMS       
BRILL     	BRILL KON                                         	AMS       
BRNL      	BRUNEL INTERNAT                                   	AMS       
CLB       	                                                  	AMS       
CRBN      	                                                  	AMS       
CTAC      	CTAC                                              	AMS       
DEPCF     	                                                  	AMS       
DICO      	DICO INTERNATIONAL                                	AMS       
DL        	DELTA LLOYD                                       	AMS       
DOCD      	DOC DATA                                          	AMS       
DPA       	DPA GROUP                                         	AMS       
DSM       	DSM KON                                           	AMS       
DTEL      	DEUTSCHE TELEKOM                                  	AMS       
ECMPA     	EUROCOMMERCIAL                                    	AMS       
ECT       	EUROCASTLE INVEST.                                	AMS       
ENI       	ENI                                               	AMS       
ENX       	                                                  	AMS       
ESP       	                                                  	AMS       
FAGR      	                                                  	AMS       
FUR       	FUGRO                                             	AMS       
GROHA     	                                                  	AMS       
GRONT     	GRONTMIJ                                          	AMS       
GTO       	Gemalto                                           	AMS       
HAL       	HAL TRUST                                         	AMS       
HDG       	HUNTER DOUGLAS                                    	AMS       
HEIA      	HEINEKEN                                          	AMS       
HEIO      	HEINEKEN HOLDING                                  	AMS       
HOLCO     	HOLLAND COLOURS                                   	AMS       
HYDRA     	HYDRATEC                                          	AMS       
ICT       	ICT AUTOMATISERING                                	AMS       
IM        	IMTECH                                            	AMS       
IMCD      	                                                  	AMS       
INGA      	ING GROEP                                         	AMS       
INVER     	                                                  	AMS       
KA        	KAS BANK                                          	AMS       
KARD      	KARDAN                                            	AMS       
KENDR     	KENDRION                                          	AMS       
KPN       	KPN KON                                           	AMS       
KTC       	TEN CATE                                          	AMS       
LANS      	VAN LANSCHOT                                      	AMS       
LVIDE     	                                                  	AMS       
MACIN     	MACINTOSH RETAIL                                  	AMS       
MEAFR     	                                                  	AMS       
MT        	ARCELORMITTAL                                     	AMS       
NBPE      	NB PRIV EQ PARTN                                  	AMS       
NEDAP     	NEDAP                                             	AMS       
NEDSE     	NEDSENSE ENTERPR                                  	AMS       
NEWAY     	NEWAYS ELECTRONICS                                	AMS       
NN        	                                                  	AMS       
NOKA      	NOKIA                                             	AMS       
NOVI      	                                                  	AMS       
NSE       	                                                  	AMS       
NSI       	                                                  	AMS       
OCI       	                                                  	AMS       
ORANW     	ORANJEWOUD A                                      	AMS       
ORDI      	ORDINA                                            	AMS       
PBD       	                                                  	AMS       
PHARM     	PHARMING GROUP                                    	AMS       
PHIA      	PHILIPS KON                                       	AMS       
PNL       	POSTNL                                            	AMS       
PSH       	                                                  	AMS       
RAND      	RANDSTAD                                          	AMS       
RDSA      	ROYAL DUTCH SHELLA                                	AMS       
RDSB      	ROYAL DUTCH SHELLB                                	AMS       
REN       	REED ELSEVIER                                     	AMS       
ROOD      	ROODMICROTEC                                      	AMS       
SBMO      	SBM OFFSHORE                                      	AMS       
SGO       	                                                  	AMS       
SIA       	SIEMENS                                           	AMS       
SLIGR     	SLIGRO FOOD GROUP                                 	AMS       
SNOW      	                                                  	AMS       
STRN      	STERN GROEP                                       	AMS       
TBIRD     	                                                  	AMS       
TFA       	TELEFONICA                                        	AMS       
TFG       	TETRAGON FIN GRP                                  	AMS       
TIE       	TIE HOLDING                                       	AMS       
TMG       	TELEGRAAF MEDIA GR                                	AMS       
TNTE      	TNT EXPRESS                                       	AMS       
TOM2      	TOMTOM                                            	AMS       
TWEKA     	TKH GROUP                                         	AMS       
UL        	Unibail-Rodamco SE                                	AMS       
UNA       	UNILEVER                                          	AMS       
UNIA      	UNILEVER                                          	AMS       
USG       	USG PEOPLE                                        	AMS       
VALUE     	VALUE8                                            	AMS       
VPK       	VOPAK                                             	AMS       
VTA       	VOLTA FINANCE                                     	AMS       
VWA       	VOLKSWAGEN                                        	AMS       
WES       	WESSANEN KON                                      	AMS       
WKL       	WOLTERS KLUWER                                    	AMS       
WROOD     	                                                  	AMS       
YATRA     	YATRA                                             	AMS       
